locality_id,postal_code,cost_time,cost_driving,cost_total
L3302399,T3C1L9,29.66713725490196,46.902,76.56913725490196
L3302399,T3C0C2,36.48904901960784,46.902,83.39104901960783
L3302399,T3C3S6,28.369568627450978,46.902,75.27156862745097
L3302399,T3C2X4,42.22996078431372,46.902,89.13196078431372
L3302399,T3C3X7,24.948705882352943,46.902,71.85070588235294
L3302399,T3C3K9,54.026039215686275,46.902,100.92803921568628
L3302399,T3C2Y8,30.984519607843133,46.902,77.88651960784313
L3302399,T3C1J2,53.20031372549019,46.902,100.10231372549019
L3302399,T3C0X2,29.66713725490196,46.902,76.56913725490196
L3302399,T3C0M5,28.693960784313724,46.902,75.59596078431372
L3302399,T3C1V9,47.47921568627451,46.902,94.38121568627452
L4457075,T3C1L9,25.879843137254902,39.75,65.62984313725491
L4457075,T3C0C2,31.830872549019606,39.75,71.5808725490196
L4457075,T3C3S6,24.74792156862745,39.75,64.49792156862745
L4457075,T3C2X4,36.838901960784305,39.75,76.58890196078431
L4457075,T3C3X7,21.763764705882352,39.75,61.51376470588235
L4457075,T3C3K9,47.129098039215684,39.75,86.87909803921568
L4457075,T3C2Y8,27.02904901960784,39.75,66.77904901960784
L4457075,T3C1J2,46.408784313725484,39.75,86.15878431372548
L4457075,T3C0X2,25.879843137254902,39.75,65.62984313725491
L4457075,T3C0M5,25.030901960784313,39.75,64.78090196078432
L4457075,T3C1V9,41.41803921568627,39.75,81.16803921568626
L4655488,T3C1L9,23.986196078431373,33.804,57.79019607843138
L4655488,T3C0C2,29.50178431372549,33.804,63.305784313725496
L4655488,T3C3S6,22.937098039215687,33.804,56.741098039215686
L4655488,T3C2X4,34.1433725490196,33.804,67.9473725490196
L4655488,T3C3X7,20.17129411764706,33.804,53.97529411764707
L4655488,T3C3K9,43.680627450980396,33.804,77.4846274509804
L4655488,T3C2Y8,25.051313725490196,33.804,58.8553137254902
L4655488,T3C1J2,43.013019607843134,33.804,76.81701960784314
L4655488,T3C0X2,23.986196078431373,33.804,57.79019607843138
L4655488,T3C0M5,23.19937254901961,33.804,57.003372549019616
L4655488,T3C1V9,38.38745098039215,33.804,72.19145098039215
L3242568,T3C1L9,16.411607843137258,22.662000000000003,39.07360784313726
L3242568,T3C0C2,20.185431372549022,22.662000000000003,42.847431372549025
L3242568,T3C3S6,15.693803921568628,22.662000000000003,38.35580392156863
L3242568,T3C2X4,23.361254901960784,22.662000000000003,46.02325490196078
L3242568,T3C3X7,13.801411764705884,22.662000000000003,36.46341176470589
L3242568,T3C3K9,29.886745098039217,22.662000000000003,52.54874509803922
L3242568,T3C2Y8,17.14037254901961,22.662000000000003,39.80237254901961
L3242568,T3C1J2,29.429960784313725,22.662000000000003,52.09196078431373
L3242568,T3C0X2,16.411607843137258,22.662000000000003,39.07360784313726
L3242568,T3C0M5,15.873254901960786,22.662000000000003,38.53525490196079
L3242568,T3C1V9,26.265098039215687,22.662000000000003,48.92709803921569
L2894289,T3C1L9,23.354980392156865,35.244,58.59898039215686
L2894289,T3C0C2,28.725421568627453,35.244,63.96942156862745
L2894289,T3C3S6,22.33349019607843,35.244,57.57749019607843
L2894289,T3C2X4,33.24486274509804,35.244,68.48886274509803
L2894289,T3C3X7,19.640470588235296,35.244,54.884470588235295
L2894289,T3C3K9,42.531137254901964,35.244,77.77513725490196
L2894289,T3C2Y8,24.39206862745098,35.244,59.63606862745098
L2894289,T3C1J2,41.881098039215686,35.244,77.12509803921569
L2894289,T3C0X2,23.354980392156865,35.244,58.59898039215686
L2894289,T3C0M5,22.58886274509804,35.244,57.83286274509804
L2894289,T3C1V9,37.37725490196078,35.244,72.62125490196078
L2950513,T3C1L9,45.76313725490196,58.602,104.36513725490195
L2950513,T3C0C2,56.286299019607846,58.602,114.88829901960784
L2950513,T3C3S6,43.76156862745098,58.602,102.36356862745097
L2950513,T3C2X4,65.14196078431372,58.602,123.74396078431371
L2950513,T3C3X7,38.48470588235294,58.602,97.08670588235293
L2950513,T3C3K9,83.33803921568628,58.602,141.94003921568628
L2950513,T3C2Y8,47.79526960784313,58.602,106.39726960784313
L2950513,T3C1J2,82.0643137254902,58.602,140.6663137254902
L2950513,T3C0X2,45.76313725490196,58.602,104.36513725490195
L2950513,T3C0M5,44.26196078431373,58.602,102.86396078431372
L2950513,T3C1V9,73.2392156862745,58.602,131.8412156862745
L4190027,T3C1L9,27.457882352941176,46.217999999999996,73.67588235294117
L4190027,T3C0C2,33.771779411764705,46.217999999999996,79.9897794117647
L4190027,T3C3S6,26.256941176470587,46.217999999999996,72.47494117647058
L4190027,T3C2X4,39.08517647058823,46.217999999999996,85.30317647058823
L4190027,T3C3X7,23.090823529411765,46.217999999999996,69.30882352941177
L4190027,T3C3K9,50.002823529411764,46.217999999999996,96.22082352941176
L4190027,T3C2Y8,28.677161764705883,46.217999999999996,74.89516176470588
L4190027,T3C1J2,49.23858823529412,46.217999999999996,95.4565882352941
L4190027,T3C0X2,27.457882352941176,46.217999999999996,73.67588235294117
L4190027,T3C0M5,26.557176470588235,46.217999999999996,72.77517647058824
L4190027,T3C1V9,43.94352941176471,46.217999999999996,90.1615294117647
L6528352,T3C1L9,25.248627450980393,33.12,58.36862745098039
L6528352,T3C0C2,31.054509803921572,33.12,64.17450980392157
L6528352,T3C3S6,24.144313725490196,33.12,57.2643137254902
L6528352,T3C2X4,35.94039215686274,33.12,69.06039215686275
L6528352,T3C3X7,21.23294117647059,33.12,54.35294117647059
L6528352,T3C3K9,45.97960784313726,33.12,79.09960784313725
L6528352,T3C2Y8,26.36980392156863,33.12,59.48980392156862
L6528352,T3C1J2,45.27686274509804,33.12,78.39686274509805
L6528352,T3C0X2,25.248627450980393,33.12,58.36862745098039
L6528352,T3C0M5,24.420392156862746,33.12,57.540392156862744
L6528352,T3C1V9,40.4078431372549,33.12,73.5278431372549
L3108679,T3C1L9,27.142274509803922,44.178,71.32027450980392
L3108679,T3C0C2,33.383598039215684,44.178,77.56159803921568
L3108679,T3C3S6,25.95513725490196,44.178,70.13313725490195
L3108679,T3C2X4,38.635921568627445,44.178,82.81392156862745
L3108679,T3C3X7,22.825411764705883,44.178,67.00341176470587
L3108679,T3C3K9,49.42807843137255,44.178,93.60607843137254
L3108679,T3C2Y8,28.347539215686272,44.178,72.52553921568627
L3108679,T3C1J2,48.67262745098039,44.178,92.8506274509804
L3108679,T3C0X2,27.142274509803922,44.178,71.32027450980392
L3108679,T3C0M5,26.251921568627452,44.178,70.42992156862745
L3108679,T3C1V9,43.43843137254902,44.178,87.61643137254902
L4505590,T3C1L9,19.25207843137255,28.932,48.18407843137255
L4505590,T3C0C2,23.679063725490195,28.932,52.6110637254902
L4505590,T3C3S6,18.410039215686275,28.932,47.34203921568627
L4505590,T3C2X4,27.404549019607842,28.932,56.336549019607844
L4505590,T3C3X7,16.190117647058823,28.932,45.12211764705882
L4505590,T3C3K9,35.05945098039216,28.932,63.99145098039216
L4505590,T3C2Y8,20.106975490196078,28.932,49.03897549019608
L4505590,T3C1J2,34.523607843137256,28.932,63.45560784313726
L4505590,T3C0X2,19.25207843137255,28.932,48.18407843137255
L4505590,T3C0M5,18.620549019607843,28.932,47.55254901960784
L4505590,T3C1V9,30.81098039215686,28.932,59.74298039215686
L3967067,T3C1L9,31.56078431372549,54.588,86.14878431372549
L3967067,T3C0C2,38.81813725490196,54.588,93.40613725490196
L3967067,T3C3S6,30.180392156862744,54.588,84.76839215686275
L3967067,T3C2X4,44.92549019607843,54.588,99.51349019607844
L3967067,T3C3X7,26.541176470588237,54.588,81.12917647058823
L3967067,T3C3K9,57.47450980392157,54.588,112.06250980392157
L3967067,T3C2Y8,32.96225490196078,54.588,87.55025490196078
L3967067,T3C1J2,56.59607843137255,54.588,111.18407843137254
L3967067,T3C0X2,31.56078431372549,54.588,86.14878431372549
L3967067,T3C0M5,30.525490196078433,54.588,85.11349019607843
L3967067,T3C1V9,50.509803921568626,54.588,105.09780392156863
L4217622,T3C1L9,27.457882352941176,40.32,67.77788235294118
L4217622,T3C0C2,33.771779411764705,40.32,74.0917794117647
L4217622,T3C3S6,26.256941176470587,40.32,66.57694117647058
L4217622,T3C2X4,39.08517647058823,40.32,79.40517647058823
L4217622,T3C3X7,23.090823529411765,40.32,63.410823529411765
L4217622,T3C3K9,50.002823529411764,40.32,90.32282352941176
L4217622,T3C2Y8,28.677161764705883,40.32,68.99716176470588
L4217622,T3C1J2,49.23858823529412,40.32,89.55858823529411
L4217622,T3C0X2,27.457882352941176,40.32,67.77788235294118
L4217622,T3C0M5,26.557176470588235,40.32,66.87717647058824
L4217622,T3C1V9,43.94352941176471,40.32,84.26352941176471
L3929953,T3C1L9,41.3446274509804,53.886,95.23062745098039
L3929953,T3C0C2,50.851759803921574,53.886,104.73775980392158
L3929953,T3C3S6,39.536313725490196,53.886,93.4223137254902
L3929953,T3C2X4,58.85239215686274,53.886,112.73839215686274
L3929953,T3C3X7,34.76894117647059,53.886,88.6549411764706
L3929953,T3C3K9,75.29160784313726,53.886,129.17760784313725
L3929953,T3C2Y8,43.18055392156863,53.886,97.06655392156864
L3929953,T3C1J2,74.14086274509803,53.886,128.02686274509804
L3929953,T3C0X2,41.3446274509804,53.886,95.23062745098039
L3929953,T3C0M5,39.98839215686275,53.886,93.87439215686275
L3929953,T3C1V9,66.1678431372549,53.886,120.05384313725492
L486981,T3C1L9,39.76658823529412,52.32,92.08658823529413
L486981,T3C0C2,48.91085294117647,52.32,101.23085294117647
L486981,T3C3S6,38.02729411764706,52.32,90.34729411764707
L486981,T3C2X4,56.60611764705882,52.32,108.92611764705882
L486981,T3C3X7,33.44188235294118,52.32,85.76188235294117
L486981,T3C3K9,72.41788235294118,52.32,124.73788235294117
L486981,T3C2Y8,41.532441176470584,52.32,93.85244117647059
L486981,T3C1J2,71.31105882352941,52.32,123.6310588235294
L486981,T3C0X2,39.76658823529412,52.32,92.08658823529413
L486981,T3C0M5,38.462117647058825,52.32,90.78211764705883
L486981,T3C1V9,63.64235294117647,52.32,115.96235294117648
L2598337,T3C1L9,28.404705882352943,40.391999999999996,68.79670588235294
L2598337,T3C0C2,34.936323529411766,40.391999999999996,75.32832352941176
L2598337,T3C3S6,27.162352941176472,40.391999999999996,67.55435294117646
L2598337,T3C2X4,40.432941176470585,40.391999999999996,80.82494117647059
L2598337,T3C3X7,23.887058823529415,40.391999999999996,64.27905882352941
L2598337,T3C3K9,51.72705882352941,40.391999999999996,92.1190588235294
L2598337,T3C2Y8,29.666029411764704,40.391999999999996,70.058029411764693
L2598337,T3C1J2,50.936470588235295,40.391999999999996,91.32847058823529
L2598337,T3C0X2,28.404705882352943,40.391999999999996,68.79670588235294
L2598337,T3C0M5,27.47294117647059,40.391999999999996,67.86494117647058
L2598337,T3C1V9,45.45882352941177,40.391999999999996,85.85082352941177
L3866118,T3C1L9,NA,NA,NA
L3866118,T3C0C2,NA,NA,NA
L3866118,T3C3S6,NA,NA,NA
L3866118,T3C2X4,NA,NA,NA
L3866118,T3C3X7,NA,NA,NA
L3866118,T3C3K9,NA,NA,NA
L3866118,T3C2Y8,NA,NA,NA
L3866118,T3C1J2,NA,NA,NA
L3866118,T3C0X2,NA,NA,NA
L3866118,T3C0M5,NA,NA,NA
L3866118,T3C1V9,NA,NA,NA
L4045868,T3C1L9,NA,NA,NA
L4045868,T3C0C2,NA,NA,NA
L4045868,T3C3S6,NA,NA,NA
L4045868,T3C2X4,NA,NA,NA
L4045868,T3C3X7,NA,NA,NA
L4045868,T3C3K9,NA,NA,NA
L4045868,T3C2Y8,NA,NA,NA
L4045868,T3C1J2,NA,NA,NA
L4045868,T3C0X2,NA,NA,NA
L4045868,T3C0M5,NA,NA,NA
L4045868,T3C1V9,NA,NA,NA
L2565746,T3C1L9,30.92956862745098,43.452,74.38156862745097
L2565746,T3C0C2,38.04177450980392,43.452,81.49377450980393
L2565746,T3C3S6,29.57678431372549,43.452,73.02878431372548
L2565746,T3C2X4,44.02698039215686,43.452,87.47898039215686
L2565746,T3C3X7,26.01035294117647,43.452,69.46235294117648
L2565746,T3C3K9,56.32501960784314,43.452,99.77701960784313
L2565746,T3C2Y8,32.30300980392157,43.452,75.75500980392157
L2565746,T3C1J2,55.46415686274509,43.452,98.91615686274508
L2565746,T3C0X2,30.92956862745098,43.452,74.38156862745097
L2565746,T3C0M5,29.914980392156863,43.452,73.36698039215686
L2565746,T3C1V9,49.499607843137255,43.452,92.95160784313725
L4512861,T3C1L9,42.92266666666667,55.529999999999994,98.45266666666666
L4512861,T3C0C2,52.792666666666676,55.529999999999994,108.32266666666666
L4512861,T3C3S6,41.04533333333333,55.529999999999994,96.57533333333333
L4512861,T3C2X4,61.09866666666667,55.529999999999994,116.62866666666666
L4512861,T3C3X7,36.096000000000004,55.529999999999994,91.626
L4512861,T3C3K9,78.16533333333334,55.529999999999994,133.69533333333334
L4512861,T3C2Y8,44.82866666666667,55.529999999999994,100.35866666666666
L4512861,T3C1J2,76.97066666666667,55.529999999999994,132.50066666666666
L4512861,T3C0X2,42.92266666666667,55.529999999999994,98.45266666666666
L4512861,T3C0M5,41.51466666666667,55.529999999999994,97.04466666666667
L4512861,T3C1V9,68.69333333333334,55.529999999999994,124.22333333333333
L3805346,T3C1L9,31.56078431372549,45.384,76.94478431372549
L3805346,T3C0C2,38.81813725490196,45.384,84.20213725490197
L3805346,T3C3S6,30.180392156862744,45.384,75.56439215686274
L3805346,T3C2X4,44.92549019607843,45.384,90.30949019607843
L3805346,T3C3X7,26.541176470588237,45.384,71.92517647058824
L3805346,T3C3K9,57.47450980392157,45.384,102.85850980392158
L3805346,T3C2Y8,32.96225490196078,45.384,78.34625490196078
L3805346,T3C1J2,56.59607843137255,45.384,101.98007843137255
L3805346,T3C0X2,31.56078431372549,45.384,76.94478431372549
L3805346,T3C0M5,30.525490196078433,45.384,75.90949019607844
L3805346,T3C1V9,50.509803921568626,45.384,95.89380392156863
L4071800,T3C1L9,22.092549019607844,34.757999999999996,56.85054901960784
L4071800,T3C0C2,27.172696078431372,34.757999999999996,61.93069607843137
L4071800,T3C3S6,21.12627450980392,34.757999999999996,55.884274509803916
L4071800,T3C2X4,31.447843137254896,34.757999999999996,66.20584313725489
L4071800,T3C3X7,18.578823529411764,34.757999999999996,53.33682352941176
L4071800,T3C3K9,40.2321568627451,34.757999999999996,74.9901568627451
L4071800,T3C2Y8,23.073578431372546,34.757999999999996,57.83157843137254
L4071800,T3C1J2,39.61725490196078,34.757999999999996,74.37525490196077
L4071800,T3C0X2,22.092549019607844,34.757999999999996,56.85054901960784
L4071800,T3C0M5,21.3678431372549,34.757999999999996,56.1258431372549
L4071800,T3C1V9,35.356862745098034,34.757999999999996,70.11486274509804
L3801671,T3C1L9,NA,NA,NA
L3801671,T3C0C2,NA,NA,NA
L3801671,T3C3S6,NA,NA,NA
L3801671,T3C2X4,NA,NA,NA
L3801671,T3C3X7,NA,NA,NA
L3801671,T3C3K9,NA,NA,NA
L3801671,T3C2Y8,NA,NA,NA
L3801671,T3C1J2,NA,NA,NA
L3801671,T3C0X2,NA,NA,NA
L3801671,T3C0M5,NA,NA,NA
L3801671,T3C1V9,NA,NA,NA
L3763578,T3C1L9,47.02556862745098,59.538,106.56356862745098
L3763578,T3C0C2,57.83902450980393,59.538,117.37702450980393
L3763578,T3C3S6,44.968784313725486,59.538,104.50678431372549
L3763578,T3C2X4,66.93898039215686,59.538,126.47698039215686
L3763578,T3C3X7,39.54635294117647,59.538,99.08435294117646
L3763578,T3C3K9,85.63701960784314,59.538,145.17501960784313
L3763578,T3C2Y8,49.11375980392157,59.538,108.65175980392156
L3763578,T3C1J2,84.32815686274509,59.538,143.86615686274507
L3763578,T3C0X2,47.02556862745098,59.538,106.56356862745098
L3763578,T3C0M5,45.48298039215687,59.538,105.02098039215687
L3763578,T3C1V9,75.25960784313725,59.538,134.79760784313726
L3823108,T3C1L9,27.142274509803922,42.786,69.92827450980393
L3823108,T3C0C2,33.383598039215684,42.786,76.16959803921569
L3823108,T3C3S6,25.95513725490196,42.786,68.74113725490196
L3823108,T3C2X4,38.635921568627445,42.786,81.42192156862745
L3823108,T3C3X7,22.825411764705883,42.786,65.61141176470588
L3823108,T3C3K9,49.42807843137255,42.786,92.21407843137254
L3823108,T3C2Y8,28.347539215686272,42.786,71.13353921568627
L3823108,T3C1J2,48.67262745098039,42.786,91.4586274509804
L3823108,T3C0X2,27.142274509803922,42.786,69.92827450980393
L3823108,T3C0M5,26.251921568627452,42.786,69.03792156862745
L3823108,T3C1V9,43.43843137254902,42.786,86.22443137254902
L3801659,T3C1L9,25.56423529411765,40.044,65.60823529411765
L3801659,T3C0C2,31.442691176470593,40.044,71.48669117647059
L3801659,T3C3S6,24.446117647058824,40.044,64.49011764705882
L3801659,T3C2X4,36.38964705882353,40.044,76.43364705882352
L3801659,T3C3X7,21.498352941176474,40.044,61.542352941176475
L3801659,T3C3K9,46.554352941176475,40.044,86.59835294117647
L3801659,T3C2Y8,26.699426470588236,40.044,66.74342647058823
L3801659,T3C1J2,45.84282352941177,40.044,85.88682352941177
L3801659,T3C0X2,25.56423529411765,40.044,65.60823529411765
L3801659,T3C0M5,24.725647058823533,40.044,64.76964705882352
L3801659,T3C1V9,40.91294117647059,40.044,80.9569411764706
L6330000,T3C1L9,21.14572549019608,25.398,46.54372549019608
L6330000,T3C0C2,26.008151960784318,25.398,51.406151960784314
L6330000,T3C3S6,20.22086274509804,25.398,45.61886274509804
L6330000,T3C2X4,30.10007843137255,25.398,55.49807843137255
L6330000,T3C3X7,17.78258823529412,25.398,43.180588235294124
L6330000,T3C3K9,38.50792156862745,25.398,63.90592156862745
L6330000,T3C2Y8,22.084710784313724,25.398,47.482710784313724
L6330000,T3C1J2,37.919372549019606,25.398,63.31737254901961
L6330000,T3C0X2,21.14572549019608,25.398,46.54372549019608
L6330000,T3C0M5,20.452078431372552,25.398,45.85007843137255
L6330000,T3C1V9,33.84156862745098,25.398,59.23956862745098
L2574062,T3C1L9,18.936470588235295,21.066,40.0024705882353
L2574062,T3C0C2,23.29088235294118,21.066,44.35688235294118
L2574062,T3C3S6,18.108235294117645,21.066,39.17423529411764
L2574062,T3C2X4,26.955294117647057,21.066,48.02129411764706
L2574062,T3C3X7,15.924705882352942,21.066,36.99070588235294
L2574062,T3C3K9,34.48470588235294,21.066,55.55070588235294
L2574062,T3C2Y8,19.77735294117647,21.066,40.84335294117647
L2574062,T3C1J2,33.957647058823525,21.066,55.02364705882353
L2574062,T3C0X2,18.936470588235295,21.066,40.0024705882353
L2574062,T3C0M5,18.31529411764706,21.066,39.38129411764706
L2574062,T3C1V9,30.305882352941175,21.066,51.37188235294117
L4069562,T3C1L9,24.93301960784314,41.147999999999996,66.08101960784313
L4069562,T3C0C2,30.666328431372552,41.147999999999996,71.81432843137254
L4069562,T3C3S6,23.84250980392157,41.147999999999996,64.99050980392157
L4069562,T3C2X4,35.49113725490196,41.147999999999996,76.63913725490195
L4069562,T3C3X7,20.96752941176471,41.147999999999996,62.115529411764705
L4069562,T3C3K9,45.40486274509804,41.147999999999996,86.55286274509804
L4069562,T3C2Y8,26.04018137254902,41.147999999999996,67.18818137254902
L4069562,T3C1J2,44.71090196078431,41.147999999999996,85.85890196078431
L4069562,T3C0X2,24.93301960784314,41.147999999999996,66.08101960784313
L4069562,T3C0M5,24.115137254901963,41.147999999999996,65.26313725490196
L4069562,T3C1V9,39.90274509803922,41.147999999999996,81.050745098039215
L3893077,T3C1L9,25.56423529411765,44.717999999999996,70.28223529411764
L3893077,T3C0C2,31.442691176470593,44.717999999999996,76.16069117647059
L3893077,T3C3S6,24.446117647058824,44.717999999999996,69.16411764705882
L3893077,T3C2X4,36.38964705882353,44.717999999999996,81.10764705882352
L3893077,T3C3X7,21.498352941176474,44.717999999999996,66.21635294117647
L3893077,T3C3K9,46.554352941176475,44.717999999999996,91.27235294117648
L3893077,T3C2Y8,26.699426470588236,44.717999999999996,71.41742647058823
L3893077,T3C1J2,45.84282352941177,44.717999999999996,90.56082352941176
L3893077,T3C0X2,25.56423529411765,44.717999999999996,70.28223529411764
L3893077,T3C0M5,24.725647058823533,44.717999999999996,69.44364705882353
L3893077,T3C1V9,40.91294117647059,44.717999999999996,85.63094117647059
L4831792,T3C1L9,29.66713725490196,41.190000000000005,70.85713725490197
L4831792,T3C0C2,36.48904901960784,41.190000000000005,77.67904901960785
L4831792,T3C3S6,28.369568627450978,41.190000000000005,69.55956862745099
L4831792,T3C2X4,42.22996078431372,41.190000000000005,83.41996078431373
L4831792,T3C3X7,24.948705882352943,41.190000000000005,66.13870588235295
L4831792,T3C3K9,54.026039215686275,41.190000000000005,95.21603921568628
L4831792,T3C2Y8,30.984519607843133,41.190000000000005,72.17451960784314
L4831792,T3C1J2,53.20031372549019,41.190000000000005,94.39031372549019
L4831792,T3C0X2,29.66713725490196,41.190000000000005,70.85713725490197
L4831792,T3C0M5,28.693960784313724,41.190000000000005,69.88396078431373
L4831792,T3C1V9,47.47921568627451,41.190000000000005,88.66921568627451
L3884040,T3C1L9,NA,NA,NA
L3884040,T3C0C2,NA,NA,NA
L3884040,T3C3S6,NA,NA,NA
L3884040,T3C2X4,NA,NA,NA
L3884040,T3C3X7,NA,NA,NA
L3884040,T3C3K9,NA,NA,NA
L3884040,T3C2Y8,NA,NA,NA
L3884040,T3C1J2,NA,NA,NA
L3884040,T3C0X2,NA,NA,NA
L3884040,T3C0M5,NA,NA,NA
L3884040,T3C1V9,NA,NA,NA
L2465351,T3C1L9,47.656784313725495,60.16199999999999,107.81878431372549
L2465351,T3C0C2,58.61538725490196,60.16199999999999,118.77738725490195
L2465351,T3C3S6,45.57239215686275,60.16199999999999,105.73439215686274
L2465351,T3C2X4,67.83749019607842,60.16199999999999,127.99949019607841
L2465351,T3C3X7,40.077176470588235,60.16199999999999,100.23917647058823
L2465351,T3C3K9,86.78650980392158,60.16199999999999,146.94850980392158
L2465351,T3C2Y8,49.77300490196078,60.16199999999999,109.93500490196078
L2465351,T3C1J2,85.46007843137255,60.16199999999999,145.62207843137253
L2465351,T3C0X2,47.656784313725495,60.16199999999999,107.81878431372549
L2465351,T3C0M5,46.093490196078434,60.16199999999999,106.25549019607843
L2465351,T3C1V9,76.26980392156862,60.16199999999999,136.43180392156862
L3334152,T3C1L9,19.88329411764706,22.331999999999997,42.21529411764706
L3334152,T3C0C2,24.455426470588236,22.331999999999997,46.78742647058823
L3334152,T3C3S6,19.01364705882353,22.331999999999997,41.34564705882353
L3334152,T3C2X4,28.30305882352941,22.331999999999997,50.635058823529405
L3334152,T3C3X7,16.72094117647059,22.331999999999997,39.05294117647058
L3334152,T3C3K9,36.20894117647059,22.331999999999997,58.54094117647058
L3334152,T3C2Y8,20.766220588235292,22.331999999999997,43.09822058823529
L3334152,T3C1J2,35.655529411764704,22.331999999999997,57.9875294117647
L3334152,T3C0X2,19.88329411764706,22.331999999999997,42.21529411764706
L3334152,T3C0M5,19.231058823529413,22.331999999999997,41.56305882352941
L3334152,T3C1V9,31.821176470588235,22.331999999999997,54.153176470588235
L4740026,T3C1L9,31.56078431372549,47.658,79.2187843137255
L4740026,T3C0C2,38.81813725490196,47.658,86.47613725490197
L4740026,T3C3S6,30.180392156862744,47.658,77.83839215686274
L4740026,T3C2X4,44.92549019607843,47.658,92.58349019607843
L4740026,T3C3X7,26.541176470588237,47.658,74.19917647058824
L4740026,T3C3K9,57.47450980392157,47.658,105.13250980392158
L4740026,T3C2Y8,32.96225490196078,47.658,80.62025490196078
L4740026,T3C1J2,56.59607843137255,47.658,104.25407843137255
L4740026,T3C0X2,31.56078431372549,47.658,79.2187843137255
L4740026,T3C0M5,30.525490196078433,47.658,78.18349019607844
L4740026,T3C1V9,50.509803921568626,47.658,98.16780392156863
L5130990,T3C1L9,NA,NA,NA
L5130990,T3C0C2,NA,NA,NA
L5130990,T3C3S6,NA,NA,NA
L5130990,T3C2X4,NA,NA,NA
L5130990,T3C3X7,NA,NA,NA
L5130990,T3C3K9,NA,NA,NA
L5130990,T3C2Y8,NA,NA,NA
L5130990,T3C1J2,NA,NA,NA
L5130990,T3C0X2,NA,NA,NA
L5130990,T3C0M5,NA,NA,NA
L5130990,T3C1V9,NA,NA,NA
L4796779,T3C1L9,26.195450980392156,38.532,64.72745098039215
L4796779,T3C0C2,32.21905392156863,38.532,70.75105392156863
L4796779,T3C3S6,25.049725490196078,38.532,63.58172549019608
L4796779,T3C2X4,37.28815686274509,38.532,75.82015686274508
L4796779,T3C3X7,22.029176470588236,38.532,60.56117647058824
L4796779,T3C3K9,47.7038431372549,38.532,86.2358431372549
L4796779,T3C2Y8,27.35867156862745,38.532,65.89067156862745
L4796779,T3C1J2,46.974745098039214,38.532,85.5067450980392
L4796779,T3C0X2,26.195450980392156,38.532,64.72745098039215
L4796779,T3C0M5,25.3361568627451,38.532,63.868156862745096
L4796779,T3C1V9,41.92313725490196,38.532,80.45513725490196
L3960543,T3C1L9,28.720313725490197,44.874,73.5943137254902
L3960543,T3C0C2,35.324504901960786,44.874,80.19850490196079
L3960543,T3C3S6,27.4641568627451,44.874,72.33815686274511
L3960543,T3C2X4,40.88219607843137,44.874,85.75619607843137
L3960543,T3C3X7,24.152470588235296,44.874,69.0264705882353
L3960543,T3C3K9,52.301803921568634,44.874,97.17580392156864
L3960543,T3C2Y8,29.995651960784315,44.874,74.86965196078432
L3960543,T3C1J2,51.50243137254902,44.874,96.37643137254902
L3960543,T3C0X2,28.720313725490197,44.874,73.5943137254902
L3960543,T3C0M5,27.778196078431375,44.874,72.65219607843137
L3960543,T3C1V9,45.96392156862745,44.874,90.83792156862745
L4832268,T3C1L9,24.617411764705885,41.934,66.55141176470588
L4832268,T3C0C2,30.27814705882353,41.934,72.21214705882353
L4832268,T3C3S6,23.540705882352942,41.934,65.47470588235294
L4832268,T3C2X4,35.04188235294117,41.934,76.97588235294117
L4832268,T3C3X7,20.702117647058824,41.934,62.636117647058825
L4832268,T3C3K9,44.83011764705883,41.934,86.76411764705882
L4832268,T3C2Y8,25.71055882352941,41.934,67.64455882352941
L4832268,T3C1J2,44.14494117647059,41.934,86.07894117647058
L4832268,T3C0X2,24.617411764705885,41.934,66.55141176470588
L4832268,T3C0M5,23.80988235294118,41.934,65.74388235294117
L4832268,T3C1V9,39.39764705882353,41.934,81.33164705882353
L4798811,T3C1L9,NA,NA,NA
L4798811,T3C0C2,NA,NA,NA
L4798811,T3C3S6,NA,NA,NA
L4798811,T3C2X4,NA,NA,NA
L4798811,T3C3X7,NA,NA,NA
L4798811,T3C3K9,NA,NA,NA
L4798811,T3C2Y8,NA,NA,NA
L4798811,T3C1J2,NA,NA,NA
L4798811,T3C0X2,NA,NA,NA
L4798811,T3C0M5,NA,NA,NA
L4798811,T3C1V9,NA,NA,NA
L4029854,T3C1L9,43.86949019607843,49.577999999999996,93.44749019607843
L4029854,T3C0C2,53.95721078431372,49.577999999999996,103.53521078431372
L4029854,T3C3S6,41.950745098039214,49.577999999999996,91.52874509803921
L4029854,T3C2X4,62.44643137254901,49.577999999999996,112.024431372549
L4029854,T3C3X7,36.89223529411765,49.577999999999996,86.47023529411764
L4029854,T3C3K9,79.88956862745098,49.577999999999996,129.467568627451
L4029854,T3C2Y8,45.81753431372549,49.577999999999996,95.39553431372548
L4029854,T3C1J2,78.66854901960784,49.577999999999996,128.24654901960784
L4029854,T3C0X2,43.86949019607843,49.577999999999996,93.44749019607843
L4029854,T3C0M5,42.430431372549016,49.577999999999996,92.00843137254901
L4029854,T3C1V9,70.20862745098039,49.577999999999996,119.78662745098038
L9147394,T3C1L9,14.517960784313727,17.195999999999998,31.713960784313727
L9147394,T3C0C2,17.856343137254903,17.195999999999998,35.0523431372549
L9147394,T3C3S6,13.882980392156863,17.195999999999998,31.07898039215686
